 # resultados do programa hansr1

#  parametros 
#    tf     tint     rh       prec
 0.900E+03   0.100E-01   0.100E+02   0.100E-07
#    mu     gama    betaP     betaM         rho       sigma
 0.143E-01   0.000E+00   0.000E+00   0.000E+00   0.500E-01   0.730E+00
#     omegaP    omegaM       deltaP    deltaM
 0.250E+00   0.100E+00   0.833E+00   0.833E+00

 trajetoria
  0.1340000E+03   0.1200000E+03   0.5600650E-01   0.6031476E-01   0.2597355E-03   0.2402499E-03   0.8689979E+00   0.4999854E-03
  0.1350000E+03   0.1200000E+03   0.5559162E-01   0.6034131E-01   0.2598498E-03   0.2403556E-03   0.8693802E+00   0.5002054E-03
  0.1360000E+03   0.1100000E+03   0.5518285E-01   0.6036743E-01   0.2599623E-03   0.2404597E-03   0.8697563E+00   0.5004220E-03
  0.1370000E+03   0.1200000E+03   0.5478004E-01   0.6039318E-01   0.2600732E-03   0.2405623E-03   0.8701272E+00   0.5006354E-03
  0.1380000E+03   0.1100000E+03   0.5438308E-01   0.6041855E-01   0.2601824E-03   0.2406633E-03   0.8704926E+00   0.5008457E-03
  0.1390000E+03   0.1100000E+03   0.5399183E-01   0.6044356E-01   0.2602901E-03   0.2407630E-03   0.8708527E+00   0.5010531E-03
  0.1400000E+03   0.1100000E+03   0.5360616E-01   0.6046820E-01   0.2603963E-03   0.2408611E-03   0.8712077E+00   0.5012574E-03
  0.1410000E+03   0.1100000E+03   0.5322586E-01   0.6049265E-01   0.2605015E-03   0.2409585E-03   0.8715597E+00   0.5014600E-03
  0.1420000E+03   0.1100000E+03   0.5285065E-01   0.6051705E-01   0.2606066E-03   0.2410557E-03   0.8719112E+00   0.5016623E-03
  0.1430000E+03   0.1100000E+03   0.5248082E-01   0.6054095E-01   0.2607096E-03   0.2411509E-03   0.8722553E+00   0.5018605E-03
  0.1440000E+03   0.1100000E+03   0.5211587E-01   0.6056488E-01   0.2608125E-03   0.2412462E-03   0.8725998E+00   0.5020587E-03
  0.1450000E+03   0.1100000E+03   0.5175620E-01   0.6058815E-01   0.2609128E-03   0.2413389E-03   0.8729349E+00   0.5022517E-03
  0.1460000E+03   0.1100000E+03   0.5140155E-01   0.6061099E-01   0.2610111E-03   0.2414299E-03   0.8732637E+00   0.5024410E-03
  0.1470000E+03   0.1100000E+03   0.5105170E-01   0.6063356E-01   0.2611083E-03   0.2415198E-03   0.8735889E+00   0.5026280E-03
  0.1480000E+03   0.1100000E+03   0.5070651E-01   0.6065591E-01   0.2612046E-03   0.2416088E-03   0.8739108E+00   0.5028134E-03
  0.1490000E+03   0.1100000E+03   0.5036608E-01   0.6067780E-01   0.2612988E-03   0.2416960E-03   0.8742260E+00   0.5029949E-03
  0.1500000E+03   0.1100000E+03   0.5003025E-01   0.6069933E-01   0.2613915E-03   0.2417818E-03   0.8745360E+00   0.5031733E-03
  0.1510000E+03   0.1100000E+03   0.4969872E-01   0.6072076E-01   0.2614838E-03   0.2418671E-03   0.8748447E+00   0.5033510E-03
  0.1520000E+03   0.1100000E+03   0.4937176E-01   0.6074166E-01   0.2615738E-03   0.2419503E-03   0.8751457E+00   0.5035241E-03
  0.1530000E+03   0.1100000E+03   0.4904906E-01   0.6076227E-01   0.2616626E-03   0.2420325E-03   0.8754424E+00   0.5036950E-03
  0.1540000E+03   0.1100000E+03   0.4873056E-01   0.6078263E-01   0.2617502E-03   0.2421135E-03   0.8757356E+00   0.5038638E-03
  0.1550000E+03   0.1100000E+03   0.4841617E-01   0.6080271E-01   0.2618367E-03   0.2421935E-03   0.8760248E+00   0.5040303E-03
  0.1560000E+03   0.1100000E+03   0.4810581E-01   0.6082254E-01   0.2619221E-03   0.2422725E-03   0.8763105E+00   0.5041946E-03
  0.1570000E+03   0.1100000E+03   0.4779941E-01   0.6084212E-01   0.2620064E-03   0.2423505E-03   0.8765923E+00   0.5043569E-03
  0.1580000E+03   0.1100000E+03   0.4749689E-01   0.6086145E-01   0.2620897E-03   0.2424275E-03   0.8768706E+00   0.5045171E-03
  0.1590000E+03   0.1100000E+03   0.4719816E-01   0.6088053E-01   0.2621719E-03   0.2425035E-03   0.8771455E+00   0.5046754E-03
  0.1600000E+03   0.1000000E+03   0.4690317E-01   0.6089938E-01   0.2622530E-03   0.2425786E-03   0.8774170E+00   0.5048317E-03
  0.1610000E+03   0.1000000E+03   0.4661185E-01   0.6091800E-01   0.2623332E-03   0.2426527E-03   0.8776851E+00   0.5049859E-03
  0.1620000E+03   0.1000000E+03   0.4632412E-01   0.6093639E-01   0.2624124E-03   0.2427260E-03   0.8779498E+00   0.5051384E-03
  0.1630000E+03   0.1000000E+03   0.4603992E-01   0.6095455E-01   0.2624906E-03   0.2427984E-03   0.8782114E+00   0.5052889E-03
  0.1640000E+03   0.1000000E+03   0.4575919E-01   0.6097248E-01   0.2625678E-03   0.2428698E-03   0.8784696E+00   0.5054376E-03
  0.1650000E+03   0.1000000E+03   0.4548186E-01   0.6099020E-01   0.2626441E-03   0.2429404E-03   0.8787248E+00   0.5055845E-03
  0.1660000E+03   0.1000000E+03   0.4520787E-01   0.6100772E-01   0.2627195E-03   0.2430101E-03   0.8789771E+00   0.5057297E-03
  0.1670000E+03   0.1000000E+03   0.4493717E-01   0.6102501E-01   0.2627940E-03   0.2430790E-03   0.8792261E+00   0.5058730E-03
  0.1680000E+03   0.1000000E+03   0.4466968E-01   0.6104211E-01   0.2628677E-03   0.2431471E-03   0.8794724E+00   0.5060148E-03
  0.1690000E+03   0.1000000E+03   0.4440537E-01   0.6105899E-01   0.2629403E-03   0.2432143E-03   0.8797154E+00   0.5061547E-03
  0.1700000E+03   0.1000000E+03   0.4414417E-01   0.6107568E-01   0.2630122E-03   0.2432808E-03   0.8799558E+00   0.5062930E-03
  0.1710000E+03   0.1000000E+03   0.4388601E-01   0.6109218E-01   0.2630833E-03   0.2433466E-03   0.8801934E+00   0.5064298E-03
  0.1720000E+03   0.1000000E+03   0.4363086E-01   0.6110847E-01   0.2631534E-03   0.2434115E-03   0.8804280E+00   0.5065649E-03
  0.1730000E+03   0.1000000E+03   0.4337865E-01   0.6112460E-01   0.2632229E-03   0.2434757E-03   0.8806603E+00   0.5066986E-03
  0.1740000E+03   0.1000000E+03   0.4312942E-01   0.6114378E-01   0.2633050E-03   0.2435521E-03   0.8809365E+00   0.5068571E-03
  0.1750000E+03   0.1000000E+03   0.4288322E-01   0.6115955E-01   0.2633711E-03   0.2436149E-03   0.8811635E+00   0.5069860E-03
